67.0924,77.1192,82.7746,70.3472,79.1428,67.6068,61.5833,58.7482,70.2624,5.6997,59.2081,64.8649,66.6943,73.1064
67.0988,77.1357,82.7838,70.3538,79.1442,67.515,61.5833,58.7797,70.2989,5.6872,59.218,64.8842,66.7176,73.1049
67.1048,77.1522,82.793,70.3601,79.1444,67.4151,61.5837,58.812,70.3358,5.6745,59.2285,64.9033,66.7409,73.1036
67.1104,77.1684,82.8022,70.3659,79.1438,67.3109,61.5844,58.8445,70.3733,5.6616,59.2399,64.9224,66.764,73.1026
67.1157,77.1843,82.8114,70.3714,79.1428,67.2055,61.5858,58.8768,70.412,5.6485,59.2522,64.9413,66.7869,73.1019
67.121,77.1997,82.8208,70.3766,79.1415,67.1026,61.588,58.9084,70.452,5.6352,59.2655,64.9602,66.8097,73.1015
67.1262,77.2145,82.8305,70.3813,79.1403,67.0056,61.5912,58.9387,70.4936,5.6217,59.2799,64.9788,66.8322,73.1016
67.1315,77.2286,82.8405,70.3858,79.1396,66.918,61.5955,58.9674,70.5374,5.6078,59.2956,64.9974,66.8546,73.102
67.137,77.2417,82.8509,70.3898,79.1396,66.8432,61.6011,58.9939,70.5835,5.5936,59.3127,65.0158,66.8767,73.1029
67.1427,77.2538,82.8617,70.3936,79.1407,66.7849,61.6082,59.0176,70.6322,5.5791,59.3313,65.034,66.8985,73.1042
67.1489,77.2647,82.8731,70.397,79.1432,66.7463,61.617,59.0383,70.684,5.5643,59.3515,65.0521,66.9201,73.1061
67.1555,77.2744,82.8852,70.4002,79.1473,66.7305,61.6276,59.0554,70.739,5.549,59.3734,65.0699,66.9413,73.1086
67.1626,77.2828,82.8977,70.403,79.153,66.7377,61.6398,59.0692,70.7967,5.5334,59.3971,65.0875,66.9623,73.1116
67.17,77.2902,82.9107,70.4056,79.1602,66.7679,61.6535,59.0802,70.8565,5.5173,59.4228,65.1049,66.9829,73.1153
67.1778,77.2966,82.924,70.4079,79.1688,66.8208,61.6686,59.0887,70.9178,5.5008,59.4506,65.1221,67.0031,73.1197
67.1858,77.3022,82.9375,70.41,79.1786,66.8961,61.6847,59.095,70.98,5.4837,59.4804,65.139,67.0229,73.1248
67.194,77.3072,82.9511,70.4119,79.1894,66.9939,61.7019,59.0996,71.0425,5.4662,59.5127,65.1557,67.0424,73.1306
67.2023,77.3116,82.9646,70.4136,79.2013,67.1137,61.7199,59.1029,71.1046,5.4481,59.5473,65.1721,67.0614,73.1373
67.2107,77.3155,82.978,70.4152,79.214,67.2552,61.7384,59.1052,71.1657,5.4294,59.5844,65.1881,67.08,73.1447
67.2191,77.3192,82.9911,70.4166,79.2275,67.4187,61.7574,59.1069,71.2253,5.4102,59.6242,65.2039,67.0981,73.1531
67.2274,77.3227,83.0039,70.4179,79.2417,67.6036,61.7766,59.1084,71.2827,5.3903,59.6667,65.2194,67.1158,73.1623
67.2356,77.3261,83.0162,70.4191,79.2563,67.8095,61.796,59.1101,71.3373,5.3698,59.7121,65.2345,67.1329,73.1725
67.2436,77.3296,83.0279,70.4202,79.2713,68.0368,61.8152,59.1124,71.3885,5.3487,59.7605,65.2493,67.1495,73.1837
67.2514,77.3334,83.0389,70.4213,79.2866,68.2851,61.8342,59.1156,71.4356,5.3268,59.812,65.2638,67.1656,73.1958
67.2589,77.3375,83.049,70.4223,79.302,68.5535,61.8527,59.1201,71.4781,5.3042,59.8666,65.2778,67.1811,73.2091
67.266,77.3421,83.0583,70.4234,79.3174,68.8429,61.8706,59.1264,71.5153,5.2809,59.9246,65.2915,67.196,73.2234
67.2727,77.3472,83.0666,70.4244,79.3328,69.152,61.8878,59.1347,71.5469,5.2568,59.986,65.3048,67.2104,73.2388
67.279,77.3529,83.0739,70.4255,79.3483,69.477,61.904,59.1451,71.5731,5.2321,60.0504,65.3177,67.2241,73.2553
67.2848,77.3592,83.0804,70.4265,79.3641,69.8152,61.9192,59.1575,71.5944,5.2068,60.1177,65.3301,67.2372,73.2727
67.2902,77.3658,83.0861,70.4276,79.3803,70.1623,61.9334,59.172,71.6113,5.1811,60.1875,65.3422,67.2497,73.291
67.2952,77.3729,83.0911,70.4287,79.3973,70.5139,61.9464,59.1885,71.6244,5.1552,60.2593,65.3538,67.2616,73.31
67.2996,77.3804,83.0956,70.4299,79.4151,70.8673,61.9581,59.207,71.6341,5.129,60.3331,65.3649,67.273,73.3297
67.3037,77.3882,83.0997,70.4311,79.4339,71.2182,61.9684,59.2275,71.6409,5.1027,60.4084,65.3755,67.2837,73.35
67.3072,77.3963,83.1033,70.4323,79.454,71.5623,61.9772,59.25,71.6454,5.0765,60.4848,65.3857,67.2938,73.3708
67.3103,77.4046,83.1067,70.4336,79.4756,71.8967,61.9845,59.2743,71.6481,5.0504,60.5622,65.3954,67.3033,73.3919
67.3129,77.4131,83.1098,70.4349,79.4987,72.2173,61.9901,59.3006,71.6493,5.0246,60.6401,65.4046,67.3122,73.4134
67.3151,77.4217,83.1129,70.4363,79.5237,72.5196,61.9939,59.3288,71.6497,4.9992,60.7182,65.4132,67.3205,73.4351
67.3167,77.4304,83.116,70.4377,79.5507,72.8009,61.9959,59.3589,71.6498,4.9743,60.7963,65.4213,67.3283,73.4569
67.3179,77.4392,83.1191,70.4392,79.58,73.0568,61.9959,59.3908,71.65,4.95,60.8741,65.4289,67.3354,73.4787
67.3185,77.4479,83.1224,70.4408,79.6116,73.2833,61.9939,59.4245,71.6509,4.9265,60.951,65.4359,67.3419,73.5005
67.3187,77.4567,83.1261,70.4425,79.6458,73.4772,61.9897,59.4601,71.6529,4.9038,61.027,65.4423,67.3478,73.5221
67.3183,77.4653,83.13,70.4442,79.6827,73.6355,61.9833,59.4972,71.6564,4.882,61.1016,65.4482,67.3531,73.5435
67.3176,77.4738,83.1343,70.446,79.7217,73.7597,61.9748,59.5349,71.6616,4.8614,61.1744,65.4535,67.3578,73.5645
67.3165,77.4823,83.1388,70.4478,79.7621,73.853,61.9646,59.572,71.6684,4.8419,61.2454,65.4581,67.3619,73.5851
67.3152,77.4907,83.1435,70.4497,79.8034,73.918,61.9527,59.6072,71.6767,4.8238,61.3141,65.4621,67.3655,73.6052
67.3138,77.4991,83.1483,70.4516,79.8447,73.9574,61.9394,59.6394,71.6865,4.8071,61.38,65.4655,67.3684,73.6246
67.3123,77.5074,83.1531,70.4536,79.8855,73.9744,61.925,59.6673,71.6978,4.7919,61.4431,65.4683,67.3707,73.6434
67.3109,77.5157,83.1579,70.4556,79.9251,73.9715,61.9096,59.6897,71.7106,4.7784,61.5029,65.4704,67.3724,73.6614
67.3096,77.524,83.1627,70.4575,79.9627,73.9516,61.8935,59.7054,71.7247,4.7667,61.559,65.4718,67.3735,73.6784
67.3086,77.5323,83.1672,70.4595,79.9978,73.9176,61.8768,59.7132,71.7402,4.7568,61.6113,65.4726,67.3741,73.6945
67.3079,77.5406,83.1716,70.4614,80.0297,73.8722,61.8598,59.7118,71.757,4.749,61.6594,65.4726,67.374,73.7095
67.3077,77.5489,83.1756,70.4634,80.0577,73.8183,61.8428,59.7002,71.7751,4.7433,61.7029,65.472,67.3733,73.7234
67.308,77.5572,83.1793,70.4653,80.0811,73.7586,61.8258,59.6769,71.7944,4.7398,61.7415,65.4706,67.3721,73.736
67.3089,77.5656,83.1826,70.4671,80.0993,73.696,61.8092,59.6409,71.815,4.7387,61.775,65.4685,67.3702,73.7472
67.3105,77.574,83.1854,70.4689,80.1116,73.6335,61.7931,59.591,71.8367,4.7401,61.8029,65.4656,67.3677,73.757
67.3129,77.5825,83.1876,70.4706,80.1174,73.5736,61.7778,59.5258,71.8596,4.744,61.8251,65.462,67.3647,73.7653
67.3162,77.591,83.1892,70.4723,80.1161,73.5184,61.7634,59.4448,71.8835,4.7506,61.8412,65.4577,67.361,73.772
67.3202,77.5997,83.1903,70.4738,80.1084,73.4667,61.75,59.3502,71.9083,4.7597,61.8514,65.4526,67.3568,73.7771
67.325,77.6083,83.191,70.4753,80.0949,73.4163,61.7376,59.2444,71.9337,4.7712,61.8561,65.4469,67.3521,73.7809
67.3303,77.617,83.1914,70.4768,80.0764,73.3652,61.7261,59.13,71.9593,4.7849,61.8555,65.4405,67.3469,73.7833
67.3362,77.6257,83.1914,70.4781,80.0537,73.3112,61.7156,59.0099,71.9851,4.8005,61.8499,65.4337,67.3412,73.7846
67.3424,77.6345,83.1914,70.4794,80.0275,73.2522,61.706,58.8865,72.0106,4.8181,61.8395,65.4263,67.3351,73.7847
67.3488,77.6432,83.1912,70.4807,79.9986,73.186,61.6974,58.7624,72.0357,4.8373,61.8247,65.4186,67.3287,73.7839
67.3554,77.6518,83.1912,70.4819,79.9677,73.1108,61.6897,58.6406,72.0601,4.858,61.8058,65.4104,67.3219,73.7822
67.3621,77.6605,83.1912,70.483,79.9356,73.0242,61.6829,58.5233,72.0835,4.88,61.7831,65.402,67.3149,73.7797
67.3688,77.669,83.1914,70.4841,79.9029,72.9241,61.677,58.4133,72.1057,4.9033,61.7567,65.3933,67.3075,73.7765
67.3752,77.6775,83.192,70.4852,79.8706,72.8086,61.6721,58.3134,72.1263,4.9274,61.7271,65.3845,67.3,73.7728
67.3815,77.6859,83.1929,70.4862,79.8392,72.6754,61.668,58.226,72.1452,4.9525,61.6944,65.3755,67.2923,73.7686
67.3873,77.6943,83.1944,70.4872,79.8096,72.5223,61.6649,58.1538,72.1621,4.9781,61.659,65.3664,67.2844,73.7641
67.3927,77.7024,83.1965,70.4882,79.7826,72.3477,61.6626,58.0996,72.1767,5.0042,61.6212,65.3574,67.2765,73.7593
67.3975,77.7105,83.1992,70.4892,79.7588,72.1489,61.6613,58.0657,72.1888,5.0307,61.5812,65.3483,67.2684,73.7544
67.4017,77.7184,83.2027,70.4901,79.7389,71.9247,61.6608,58.054,72.1982,5.0573,61.5393,65.3394,67.2603,73.7495
67.4053,77.7262,83.2069,70.491,79.7227,71.6775,61.6611,58.0614,72.2051,5.0838,61.4959,65.3307,67.2523,73.7446
67.4085,77.7339,83.2117,70.4919,79.71,71.4092,61.6623,58.084,72.2097,5.1101,61.4512,65.3221,67.2443,73.7399
67.4114,77.7415,83.2171,70.4928,79.7006,71.1226,61.6643,58.1179,72.2124,5.1361,61.4054,65.3139,67.2363,73.7355
67.4141,77.7491,83.223,70.4937,79.6942,70.821,61.6671,58.1589,72.2135,5.1614,61.359,65.306,67.2285,73.7315
67.4168,77.7566,83.2293,70.4946,79.6906,70.5062,61.6706,58.2033,72.2132,5.1861,61.3121,65.2985,67.2209,73.728
67.4195,77.764,83.236,70.4956,79.6894,70.1811,61.6749,58.247,72.2118,5.2099,61.2649,65.2914,67.2134,73.7251
67.4224,77.7715,83.243,70.4966,79.6905,69.8489,61.6799,58.2861,72.2096,5.2326,61.218,65.2848,67.2062,73.7229
67.4256,77.779,83.2503,70.4976,79.6936,69.5113,61.6856,58.3165,72.2069,5.2541,61.1715,65.2789,67.1993,73.7215
67.4293,77.7865,83.2576,70.4986,79.6984,69.1714,61.6919,58.3344,72.2039,5.2741,61.1256,65.2735,67.1926,73.7211
67.4335,77.7941,83.2651,70.4998,79.7047,68.8324,61.6989,58.3357,72.2011,5.2926,61.0808,65.2688,67.1864,73.7217
67.4384,77.8018,83.2726,70.5009,79.7122,68.4959,61.7066,58.3165,72.1985,5.3094,61.0371,65.2649,67.1805,73.7234
67.4442,77.8096,83.28,70.5022,79.7208,68.165,61.7148,58.2727,72.1966,5.3242,60.995,65.2618,67.175,73.7264
67.4509,77.8175,83.2873,70.5035,79.73,67.8429,61.7236,58.2006,72.1956,5.3369,60.9549,65.2595,67.17,73.7307
67.4586,77.8255,83.2945,70.5049,79.7398,67.5313,61.733,58.0959,72.1959,5.3473,60.9167,65.2582,67.1654,73.7365
67.4675,77.8337,83.3014,70.5064,79.7497,67.2328,61.7428,57.9563,72.1975,5.3554,60.8809,65.2578,67.1615,73.7438
67.4774,77.842,83.308,70.508,79.7599,66.9483,61.753,57.7852,72.2004,5.3611,60.8474,65.2584,67.158,73.7525
67.4882,77.8503,83.3145,70.5097,79.7703,66.6768,61.7632,57.5868,72.2044,5.3647,60.8161,65.2598,67.155,73.7627
67.4996,77.8587,83.3209,70.5115,79.7808,66.4189,61.7732,57.3662,72.2094,5.366,60.7867,65.2621,67.1525,73.7742
67.5114,77.8669,83.3271,70.5134,79.7914,66.1747,61.7829,57.1282,72.215,5.3654,60.7592,65.2651,67.1504,73.7868
67.5236,77.875,83.3333,70.5153,79.8021,65.9437,61.7919,56.8771,72.2212,5.3628,60.7333,65.2689,67.1487,73.8007
67.5359,77.8829,83.3395,70.5173,79.8129,65.726,61.8,56.6177,72.2277,5.3585,60.7091,65.2733,67.1474,73.8155
67.5482,77.8906,83.3457,70.5194,79.8237,65.5219,61.807,56.3553,72.2344,5.3524,60.6864,65.2783,67.1465,73.8313
67.5602,77.8979,83.352,70.5216,79.8345,65.3308,61.8127,56.0936,72.241,5.3447,60.6649,65.284,67.146,73.848
67.5718,77.9049,83.3584,70.5238,79.8453,65.1531,61.8168,55.8379,72.2474,5.3355,60.6446,65.2901,67.1457,73.8655
67.5828,77.9114,83.3649,70.5262,79.8561,64.9888,61.8191,55.5932,72.2534,5.3249,60.6254,65.2967,67.1458,73.8836
67.5931,77.9174,83.3716,70.5286,79.8668,64.8375,61.8194,55.3635,72.2588,5.313,60.6071,65.3037,67.1461,73.9024
67.6024,77.9229,83.3785,70.531,79.8774,64.6993,61.8174,55.1538,72.2633,5.2999,60.5896,65.3111,67.1467,73.9218
67.6105,77.9277,83.3856,70.5336,79.8879,64.5745,61.8129,54.9691,72.2668,5.2858,60.5727,65.3187,67.1475,73.9415
67.6174,77.9319,83.3931,70.5362,79.8983,64.4626,61.8056,54.8135,72.2692,5.2706,60.5563,65.3267,67.1485,73.9616
67.6229,77.9353,83.4009,70.5388,79.9085,64.3636,61.7955,54.6909,72.2702,5.2546,60.5402,65.3348,67.1497,73.982
67.6269,77.9381,83.409,70.5415,79.9184,64.2763,61.7828,54.5996,72.2702,5.2378,60.5244,65.3431,67.1511,74.0025
67.6296,77.9403,83.4173,70.5443,79.9281,64.1991,61.7678,54.5365,72.2694,5.2203,60.5087,65.3516,67.1525,74.0232
67.6311,77.942,83.4259,70.5471,79.9375,64.1306,61.751,54.4987,72.2682,5.2022,60.4929,65.36,67.1541,74.0438
67.6314,77.9433,83.4347,70.5499,79.9465,64.0694,61.7327,54.4834,72.2667,5.1837,60.477,65.3685,67.1558,74.0644
67.6307,77.9443,83.4436,70.5528,79.955,64.0141,61.7134,54.4875,72.2655,5.1648,60.4607,65.3769,67.1575,74.0848
67.6289,77.9449,83.4526,70.5556,79.9631,63.9631,61.6933,54.5083,72.2646,5.1456,60.444,65.3852,67.1593,74.105
67.6262,77.9454,83.4617,70.5585,79.9707,63.9151,61.6728,54.5426,72.2645,5.1263,60.4267,65.3934,67.161,74.1248
67.6226,77.9458,83.4708,70.5614,79.9776,63.8686,61.6524,54.5876,72.2655,5.107,60.4087,65.4014,67.1628,74.1442
67.6183,77.9462,83.4799,70.5642,79.984,63.8221,61.6324,54.6405,72.2679,5.0876,60.3898,65.4091,67.1645,74.1631
67.6132,77.9466,83.489,70.567,79.9896,63.7744,61.6132,54.6981,72.2719,5.0685,60.37,65.4165,67.1661,74.1814
67.6076,77.9472,83.498,70.5698,79.9945,63.7237,61.5951,54.7577,72.2779,5.0496,60.349,65.4235,67.1677,74.199
67.6014,77.948,83.5068,70.5725,79.9986,63.6687,61.5786,54.8162,72.2861,5.031,60.3267,65.4302,67.1691,74.2159
67.5947,77.9491,83.5155,70.5752,80.0018,63.6081,61.564,54.8708,72.297,5.013,60.3031,65.4364,67.1705,74.2319
67.5877,77.9505,83.524,70.5779,80.0042,63.5402,61.5516,54.9186,72.3107,4.9955,60.2779,65.442,67.1716,74.2469
67.5804,77.9524,83.5323,70.5804,80.0057,63.4641,61.5418,54.9571,72.3275,4.9786,60.2511,65.4472,67.1726,74.261
67.5728,77.9547,83.5403,70.5829,80.0064,63.3802,61.5342,54.9868,72.3471,4.9625,60.2228,65.4518,67.1734,74.2741
67.565,77.9574,83.5481,70.5853,80.0067,63.2892,61.5283,55.0084,72.3689,4.9471,60.1931,65.4559,67.1741,74.2863
67.557,77.9605,83.5556,70.5877,80.0067,63.1919,61.5237,55.0229,72.3926,4.9324,60.1623,65.4595,67.1747,74.2976
67.549,77.964,83.5629,70.59,80.0068,63.0892,61.5199,55.0311,72.4177,4.9186,60.1305,65.4628,67.1753,74.3082
67.541,77.9678,83.5698,70.5923,80.007,62.9817,61.5165,55.034,72.4438,4.9055,60.0978,65.4656,67.1757,74.3181
67.533,77.9719,83.5765,70.5946,80.0078,62.8703,61.5129,55.0324,72.4704,4.8934,60.0645,65.4681,67.1762,74.3273
67.525,77.9763,83.5828,70.5967,80.0093,62.7559,61.5088,55.0273,72.4971,4.8821,60.0308,65.4703,67.1766,74.3359
67.5172,77.981,83.5889,70.5989,80.0117,62.6389,61.5037,55.0194,72.5234,4.8717,59.9967,65.4723,67.177,74.3441
67.5096,77.9859,83.5946,70.601,80.0153,62.5203,61.497,55.0097,72.5488,4.8623,59.9625,65.474,67.1775,74.3517
67.5022,77.9911,83.6,70.6031,80.0204,62.4012,61.4884,54.9992,72.573,4.8539,59.9283,65.4755,67.1781,74.359
67.4951,77.9964,83.6051,70.6052,80.0271,62.2818,61.4774,54.9885,72.5955,4.8465,59.8943,65.4768,67.1788,74.3659
67.4884,78.002,83.6098,70.6072,80.0358,62.1632,61.4635,54.9788,72.6158,4.8401,59.8606,65.478,67.1796,74.3726
67.4821,78.0076,83.6141,70.6093,80.0465,62.0463,61.4463,54.9708,72.6335,4.8348,59.8276,65.4792,67.1806,74.379
67.4762,78.0134,83.6181,70.6113,80.0597,61.9315,61.4253,54.9654,72.6481,4.8307,59.7952,65.4803,67.1817,74.3853
67.4708,78.0194,83.6218,70.6133,80.0754,61.8198,61.4001,54.9634,72.6594,4.8276,59.7637,65.4813,67.183,74.3915
67.466,78.0253,83.625,70.6154,80.0936,61.7118,61.3712,54.9646,72.6675,4.8257,59.7332,65.4824,67.1846,74.3977
67.4615,78.0313,83.628,70.6174,80.1142,61.6078,61.3389,54.9686,72.6728,4.825,59.704,65.4836,67.1864,74.404
67.4576,78.0372,83.6308,70.6195,80.1369,61.5082,61.3037,54.9753,72.6756,4.8256,59.6761,65.4848,67.1885,74.4103
67.4541,78.0429,83.6334,70.6216,80.1617,61.4138,61.2662,54.9841,72.6763,4.8274,59.6499,65.4862,67.1909,74.4169
67.451,78.0485,83.6358,70.6237,80.1884,61.3247,61.2266,54.9948,72.6753,4.8305,59.6253,65.4877,67.1937,74.4236
67.4483,78.0539,83.6381,70.6259,80.2169,61.2415,61.1856,55.0071,72.6728,4.8349,59.6026,65.4895,67.1968,74.4307
67.446,78.059,83.6404,70.6282,80.247,61.1648,61.1436,55.0207,72.6692,4.8407,59.582,65.4914,67.2002,74.4381
67.444,78.0637,83.6426,70.6305,80.2787,61.0949,61.1009,55.0352,72.6649,4.8479,59.5637,65.4937,67.2041,74.4459
67.4424,78.068,83.6449,70.633,80.3116,61.0324,61.0581,55.0503,72.6602,4.8564,59.5477,65.4963,67.2084,74.4543
67.441,78.0719,83.6473,70.6355,80.3458,60.9777,61.0158,55.0657,72.6555,4.8665,59.5344,65.4992,67.2132,74.4631
67.44,78.0752,83.6498,70.6381,80.3811,60.9312,60.9742,55.081,72.6511,4.878,59.5237,65.5025,67.2184,74.4726
67.4393,78.078,83.6525,70.6409,80.4173,60.8935,60.9339,55.0959,72.6473,4.891,59.516,65.5062,67.2242,74.4828
67.4388,78.0801,83.6554,70.6438,80.4542,60.8651,60.8954,55.1102,72.6446,4.9055,59.5114,65.5104,67.2305,74.4937
67.4386,78.0816,83.6586,70.6468,80.4919,60.8463,60.859,55.1234,72.6432,4.9216,59.5101,65.5151,67.2374,74.5054
67.4385,78.0823,83.662,70.65,80.53,60.8376,60.8252,55.1354,72.6434,4.9393,59.5121,65.5203,67.2448,74.5179
67.4387,78.0823,83.6658,70.6533,80.5683,60.8389,60.794,55.1461,72.6451,4.9585,59.5175,65.5261,67.2528,74.5312
67.439,78.0816,83.6698,70.6565,80.6066,60.8498,60.7653,55.1556,72.6481,4.979,59.526,65.5322,67.2613,74.5453
67.4395,78.0802,83.674,70.6598,80.6446,60.8702,60.7389,55.1641,72.6522,5.0008,59.5376,65.5389,67.2703,74.5599
67.44,78.0781,83.6784,70.6629,80.682,60.8998,60.7149,55.1717,72.6572,5.0236,59.5521,65.5459,67.2797,74.5751
67.4406,78.0754,83.683,70.6659,80.7185,60.9384,60.6931,55.1785,72.663,5.0475,59.5695,65.5533,67.2895,74.5908
67.4412,78.0721,83.6877,70.6687,80.754,60.9857,60.6734,55.1845,72.6694,5.0722,59.5896,65.561,67.2997,74.6069
67.4419,78.0682,83.6925,70.6712,80.7879,61.0416,60.6558,55.19,72.6761,5.0975,59.6123,65.569,67.3102,74.6233
67.4425,78.0637,83.6973,70.6733,80.8202,61.1058,60.6401,55.1949,72.6829,5.1235,59.6374,65.5774,67.321,74.64
67.443,78.0586,83.7023,70.675,80.8506,61.178,60.6263,55.1994,72.6898,5.15,59.6649,65.5859,67.3321,74.6568
67.4435,78.0531,83.7072,70.6762,80.8787,61.2579,60.6142,55.2036,72.6964,5.1768,59.6946,65.5947,67.3434,74.6737
67.4438,78.047,83.7121,70.6769,80.9043,61.3456,60.6039,55.2075,72.7026,5.2038,59.7265,65.6037,67.3548,74.6906
67.444,78.0404,83.7169,70.677,80.9272,61.4406,60.5952,55.2114,72.7083,5.231,59.7603,65.6128,67.3665,74.7075
67.444,78.0333,83.7217,70.6765,80.947,61.5425,60.5879,55.2153,72.7131,5.2581,59.796,65.622,67.3782,74.7242
67.4438,78.0258,83.7264,70.6752,80.9634,61.6515,60.5821,55.2194,72.717,5.285,59.8335,65.6313,67.39,74.7407
67.4433,78.0179,83.7309,70.6731,80.9764,61.767,60.5777,55.2236,72.7197,5.3117,59.8726,65.6407,67.4018,74.7569
67.4427,78.0097,83.7353,70.6706,80.986,61.8875,60.5746,55.2281,72.7215,5.3379,59.9131,65.6501,67.4136,74.7727
67.442,78.0015,83.7396,70.6679,80.9924,62.0122,60.5728,55.233,72.7223,5.3637,59.9551,65.6595,67.4254,74.788
67.4412,77.9932,83.7438,70.6654,80.996,62.1395,60.5724,55.2384,72.7225,5.3887,59.9984,65.6688,67.4371,74.8028
67.4405,77.9853,83.7479,70.6633,80.9969,62.2679,60.5734,55.2443,72.7221,5.413,60.0428,65.678,67.4487,74.817
67.4399,77.9777,83.752,70.662,80.9953,62.3964,60.5757,55.2509,72.7213,5.4364,60.0882,65.6872,67.4602,74.8306
67.4395,77.9707,83.756,70.6618,80.9916,62.5234,60.5795,55.2582,72.7203,5.4587,60.1346,65.6962,67.4715,74.8433
67.4394,77.9644,83.76,70.6629,80.9859,62.6475,60.5846,55.2662,72.7191,5.4799,60.1817,65.7051,67.4825,74.8552
67.4396,77.959,83.764,70.6658,80.9785,62.7677,60.591,55.2752,72.718,5.4998,60.2295,65.7137,67.4933,74.8662
67.4402,77.9546,83.7679,70.6707,80.9696,62.8825,60.5989,55.2851,72.7171,5.5183,60.2779,65.7221,67.5038,74.8762
67.4413,77.9515,83.7719,70.6779,80.9595,62.9903,60.6082,55.2961,72.7166,5.5352,60.3266,65.7302,67.514,74.8851
67.4429,77.9498,83.776,70.6877,80.9484,63.0901,60.6189,55.3082,72.7166,5.5505,60.3758,65.7381,67.5238,74.8929
67.4452,77.9496,83.7801,70.7005,80.9364,63.1804,60.6311,55.3215,72.7172,5.564,60.4251,65.7456,67.5332,74.8994
67.4481,77.9512,83.7842,70.7165,80.9239,63.2598,60.6446,55.3361,72.7187,5.5756,60.4744,65.7527,67.5421,74.9047
67.4519,77.9546,83.7884,70.7361,80.9111,63.3271,60.6596,55.3521,72.7211,5.5852,60.5237,65.7595,67.5506,74.9085
67.4564,77.96,83.7928,70.7595,80.8982,63.3813,60.676,55.3695,72.7246,5.5926,60.5729,65.7658,67.5585,74.9109
67.4617,77.9673,83.7972,70.786,80.8852,63.423,60.6939,55.3882,72.729,5.598,60.6218,65.7718,67.566,74.9119
67.4674,77.9762,83.8017,70.8153,80.872,63.4534,60.7133,55.4079,72.7344,5.6014,60.6705,65.7773,67.573,74.9116
67.4736,77.9866,83.8062,70.8466,80.8587,63.4736,60.7342,55.4284,72.7405,5.6031,60.719,65.7825,67.5796,74.9101
67.4801,77.9982,83.8108,70.8793,80.8452,63.4845,60.7566,55.4496,72.7473,5.6031,60.767,65.7874,67.5858,74.9075
67.4866,78.0108,83.8155,70.9128,80.8316,63.4873,60.7807,55.4712,72.7546,5.6015,60.8147,65.7919,67.5916,74.9037
67.4931,78.0243,83.8201,70.9465,80.8177,63.4832,60.8063,55.493,72.7622,5.5985,60.862,65.7962,67.597,74.899
67.4995,78.0384,83.8248,70.9797,80.8036,63.473,60.8335,55.5148,72.7702,5.5943,60.9088,65.8002,67.6021,74.8934
